広場,ひろば,2ndGrade89.png,2ndGrade89.mp3
声,こえ,2ndGrade90.png,2ndGrade90.mp3
切る,きる,2ndGrade91.png,2ndGrade91.mp3
雪,ゆき,2ndGrade92.png,2ndGrade92.mp3
晴れる,はれる,2ndGrade93.png,2ndGrade93.mp3
船,ふね,2ndGrade94.png,2ndGrade94.mp3
線,せん,2ndGrade95.png,2ndGrade95.mp3
名前,なまえ,2ndGrade96.png,2ndGrade96.mp3
一組,いちくみ,2ndGrade97.png,2ndGrade97.mp3
走る,はしる,2ndGrade98.png,2ndGrade98.mp3
多数,たすう,2ndGrade99.png,2ndGrade99.mp3
星,ほし,2ndGrade100.png,2ndGrade100.mp3
太い,ふとい,2ndGrade101.png,2ndGrade101.mp3
体そう,たいそう,2ndGrade102.png,2ndGrade102.mp3
すべり台,すべりだい,2ndGrade103.png,2ndGrade103.mp3
地めん,じめん,2ndGrade104.png,2ndGrade104.mp3
知る,しる,2ndGrade105.png,2ndGrade105.mp3
お茶,おちゃ,2ndGrade106.png,2ndGrade106.mp3
昼,ひる,2ndGrade107.png,2ndGrade107.mp3
長い,ながい,2ndGrade108.png,2ndGrade108.mp3
池,いけ,2ndGrade109.png,2ndGrade109.mp3
水鳥,みずとり,2ndGrade110.png,2ndGrade110.mp3
直す,なおす,2ndGrade111.png,2ndGrade111.mp3
弟,おとうと,2ndGrade112.png,2ndGrade112.mp3
店,みせ,2ndGrade113.png,2ndGrade113.mp3
百点,ひゃくてん,2ndGrade114.png,2ndGrade114.mp3
電車,でんしゃ,2ndGrade115.png,2ndGrade115.mp3
通る,とおる,2ndGrade116.png,2ndGrade116.mp3
刀,かたな,2ndGrade117.png,2ndGrade117.mp3
冬,ふゆ,2ndGrade118.png,2ndGrade118.mp3
朝,あさ,2ndGrade119.png,2ndGrade119.mp3
当たる,あたる,2ndGrade120.png,2ndGrade120.mp3
東京,とうきょう,2ndGrade121.png,2ndGrade121.mp3
答える,こたえる,2ndGrade122.png,2ndGrade122.mp3
同じ,おなじ,2ndGrade123.png,2ndGrade123.mp3
道,みち,2ndGrade124.png,2ndGrade124.mp3
音読,おんどく,2ndGrade125.png,2ndGrade125.mp3
内よう,ないよう,2ndGrade126.png,2ndGrade126.mp3
南,みなみ,2ndGrade127.png,2ndGrade127.mp3
牛肉,ぎゅうにく,2ndGrade128.png,2ndGrade128.mp3
馬,うま,2ndGrade129.png,2ndGrade129.mp3
頭,あたま,2ndGrade130.png,2ndGrade130.mp3
売る,うる,2ndGrade131.png,2ndGrade131.mp3
麦茶,むぎちゃ,2ndGrade132.png,2ndGrade132.mp3
半分,はんぶん,2ndGrade133.png,2ndGrade133.mp3
番組,ばんぐみ,2ndGrade134.png,2ndGrade134.mp3
風,かぜ,2ndGrade135.png,2ndGrade135.mp3
分ける,わける,2ndGrade136.png,2ndGrade136.mp3
父,ちち,2ndGrade137.png,2ndGrade137.mp3
聞く,きく,2ndGrade138.png,2ndGrade138.mp3
米,こめ,2ndGrade139.png,2ndGrade139.mp3
買う,かう,2ndGrade140.png,2ndGrade140.mp3
母,はは,2ndGrade141.png,2ndGrade141.mp3
歩く,あるく,2ndGrade142.png,2ndGrade142.mp3
北,きた,2ndGrade143.png,2ndGrade143.mp3
方角,ほうがく,2ndGrade144.png,2ndGrade144.mp3
毎日,まいにち,2ndGrade145.png,2ndGrade145.mp3
妹,いもうと,2ndGrade146.png,2ndGrade146.mp3
一万円,いちまんえん,2ndGrade147.png,2ndGrade147.mp3
明るい,あかるい,2ndGrade148.png,2ndGrade148.mp3
鳴きごえ,なきごえ,2ndGrade149.png,2ndGrade149.mp3
わた毛,わたげ,2ndGrade150.png,2ndGrade150.mp3
門,もん,2ndGrade151.png,2ndGrade151.mp3
野原,のはら,2ndGrade152.png,2ndGrade152.mp3
画用紙,がようし,2ndGrade153.png,2ndGrade153.mp3
日曜日,にちようび,2ndGrade154.png,2ndGrade154.mp3
来年,らいねん,2ndGrade155.png,2ndGrade155.mp3
山里,やまざと,2ndGrade156.png,2ndGrade156.mp3
夜,よる,2ndGrade157.png,2ndGrade157.mp3
理科,りか,2ndGrade158.png,2ndGrade158.mp3
友だち,ともだち,2ndGrade159.png,2ndGrade159.mp3
話,はなし,2ndGrade160.png,2ndGrade160.mp3
